name;link
Xadrez Verbal Podcast #103 – G-20, América Latina e Iraque ;https://xadrezverbal.com/2017/07/14/xadrez-verbal-podcast-103-g-20-america-latina-e-iraque/
Xadrez Verbal Podcast #102 – G-20, América Latina e relações Rússia-China ;https://xadrezverbal.com/2017/07/07/xadrez-verbal-podcast-102-g-20-america-latina-e-relacoes-russia-china/
Xadrez Verbal Podcast #101 – Srebrenica, Trump, Brasil e América Latina ;https://xadrezverbal.com/2017/06/30/xadrez-verbal-podcast-101-srebrenica-trump-brasil-e-america-latina/
Xadrez Verbal Podcast #100 – Brasil, Europa e América Latina ;https://xadrezverbal.com/2017/06/23/xadrez-verbal-podcast-100-brasil-europa-e-america-latina/
Xadrez Verbal Podcast #99 – Porto Rico, EUA e Oriente Médio ;https://xadrezverbal.com/2017/06/16/xadrez-verbal-podcast-99-porto-rico-eua-e-oriente-medio/
Xadrez Verbal Podcast #98 – Reino Unido, Trump e crise do Qatar ;https://xadrezverbal.com/2017/06/09/xadrez-verbal-podcast-98-reino-unido-trump-e-crise-do-qatar/
Xadrez Verbal Podcast #97 – Acordo do Clima, Brasil e a nova rota chinesa ;https://xadrezverbal.com/2017/06/02/xadrez-verbal-podcast-97-acordo-do-clima-brasil-e-a-nova-rota-chinesa/
Xadrez Verbal Podcast #96 – Eleição no Irã, Trump e Venezuela ;https://xadrezverbal.com/2017/05/26/xadrez-verbal-podcast-96-eleicao-no-ira-trump-e-venezuela/
Podcast Prorrogação #02 – Brasil na Revisão Periódica Universal ;https://xadrezverbal.com/2017/05/18/podcast-prorrogacao-02-brasil-na-revisao-periodica-universal/
Xadrez Verbal Podcast #95 – Fim do Obamacare, Europa e demissão no FBI ;https://xadrezverbal.com/2017/05/12/xadrez-verbal-podcast-95-fim-do-obamacare-europa-e-demissao-no-fbi/
Xadrez Verbal Podcast #94 – Carta do Hamas, França e Venezuela ;https://xadrezverbal.com/2017/05/05/xadrez-verbal-podcast-94-carta-do-hamas-franca-e-venezuela/
Xadrez Verbal Podcast #93 – Eleição na França, Europa e Venezuela na OEA ;https://xadrezverbal.com/2017/04/29/xadrez-verbal-podcast-93-eleicao-na-franca-europa-e-venezuela-na-oea/
Podcast Prorrogação #01 – Nova Lei de Imigração e leitura comentada ;https://xadrezverbal.com/2017/04/23/podcast-prorrogacao-01-nova-lei-de-imigracao-e-leitura-comentada/
Xadrez Verbal Podcast #92 – Theresa May, Turquia e Lei de Imigração ;https://xadrezverbal.com/2017/04/21/xadrez-verbal-podcast-92-theresa-may-turquia-e-lei-de-imigracao/
Xadrez Verbal Podcast #91 – Coreia do Norte e ETA ;https://xadrezverbal.com/2017/04/14/xadrez-verbal-podcast-91-coreia-do-norte-e-eta/
Xadrez Verbal Podcast #90 – Armas químicas, América Latina e Rússia ;https://xadrezverbal.com/2017/04/07/xadrez-verbal-podcast-90-armas-quimicas-america-latina-e-russia/
Xadrez Verbal Podcast #89 – Guiana Francesa, Venezuela e Trump ;https://xadrezverbal.com/2017/03/31/xadrez-verbal-podcast-89-guiana-francesa-venezuela-e-trump/
Xadrez Verbal Podcast #88 – Carne Fraca, América Latina e Islã britânico ;https://xadrezverbal.com/2017/03/24/xadrez-verbal-podcast-88-carne-fraca-america-latina-e-isla-britanico/
Xadrez Verbal Podcast #87 – EUA, Países Baixos e relação com a Turquia ;https://xadrezverbal.com/2017/03/17/xadrez-verbal-podcast-87-eua-paises-baixos-e-relacao-com-a-turquia/
Xadrez Verbal Podcast #86 – Malásia, Europa e posse de Aloysio Nunes ;https://xadrezverbal.com/2017/03/10/xadrez-verbal-podcast-86-malasia-europa-e-posse-de-aloysio-nunes/
Xadrez Verbal Podcast #85 – Aloysio Nunes, Síria e Trump no Congresso ;https://xadrezverbal.com/2017/03/03/xadrez-verbal-podcast-85-aloysio-nunes-siria-e-trump-no-congresso/
Xadrez Verbal Podcast #84 – Serra renuncia, Europa e América Latina ;https://xadrezverbal.com/2017/02/24/xadrez-verbal-podcast-84-serra-renuncia-europa-e-america-latina/
Xadrez Verbal Podcast #83 – Michael Flynn, Venezuela e Dois Estados ;https://xadrezverbal.com/2017/02/17/xadrez-verbal-podcast-83-michael-flynn-venezuela-e-dois-estados/
Xadrez Verbal Podcast #82 – América Latina, França e Oriente Médio ;https://xadrezverbal.com/2017/02/10/xadrez-verbal-podcast-82-america-latina-franca-e-oriente-medio/
Xadrez Verbal Podcast #81 – Imigrantes e América Latina ;https://xadrezverbal.com/2017/02/03/xadrez-verbal-podcast-81-imigrantes-e-america-latina/
Xadrez Verbal Podcast #80 – Trump e Europa ;https://xadrezverbal.com/2017/01/27/xadrez-verbal-podcast-80-trump-e-europa/
Xadrez Verbal Podcast #79 – Palestina, Gâmbia e Trump ;https://xadrezverbal.com/2017/01/20/xadrez-verbal-podcast-79-palestina-gambia-e-trump/
Xadrez Verbal Podcast #78 – Início de 2017 ;https://xadrezverbal.com/2017/01/13/xadrez-verbal-podcast-78-inicio-de-2017/
Xadrez Verbal Podcast #77 – Venezuela, terrorismo e Aleppo ;https://xadrezverbal.com/2016/12/16/xadrez-verbal-podcast-77-venezuela-terrorismo-e-aleppo/
Xadrez Verbal Podcast #76 – Itália, República Centro-Africana e Europa ;https://xadrezverbal.com/2016/12/09/xadrez-verbal-podcast-76-italia-republica-centro-africana-e-europa/
Xadrez Verbal Podcast #75 – Fidel Castro, Síria e Convenção de Chicago ;https://xadrezverbal.com/2016/12/02/xadrez-verbal-podcast-75-fidel-castro-siria-e-convencao-de-chicago/
Xadrez Verbal Podcast #74 – Karbala, eleições na França e recontagem ;https://xadrezverbal.com/2016/11/25/xadrez-verbal-podcast-74-karbala-eleicoes-na-franca-e-recontagem/
Xadrez Verbal Podcast #73 – Novo acordo com as FARC e efeito Trump ;https://xadrezverbal.com/2016/11/18/xadrez-verbal-podcast-73-novo-acordo-com-as-farc-e-efeito-trump/
Xadrez Verbal Podcast #72 – Donald Trump eleito presidente dos EUA ;https://xadrezverbal.com/2016/11/11/xadrez-verbal-podcast-72-donald-trump-eleito-presidente-dos-eua/
Xadrez Verbal Podcast #71 – Coreia do Sul, TPI e plebiscitos ;https://xadrezverbal.com/2016/11/04/xadrez-verbal-podcast-71-coreia-do-sul-tpi-e-plebiscitos/
Xadrez Verbal Podcast #70 – Oriente Médio, Filipinas e Venezuela ;https://xadrezverbal.com/2016/10/28/xadrez-verbal-podcast-70-oriente-medio-filipinas-e-venezuela/
Xadrez Verbal Podcast #69 – Oriente Médio, Filipinas, Brasil e BRICS ;https://xadrezverbal.com/2016/10/21/xadrez-verbal-podcast-69-oriente-medio-filipinas-brasil-e-brics/
Xadrez Verbal Podcast #68 – Haiti, Iêmen e tensões entre Rússia e EUA ;https://xadrezverbal.com/2016/10/14/xadrez-verbal-podcast-68-haiti-iemen-e-tensoes-entre-russia-e-eua/
Xadrez Verbal Podcast #67 – Europa, Antonio Guterres e Não na Colômbia ;https://xadrezverbal.com/2016/10/07/xadrez-verbal-podcast-67-europa-antonio-guterres-e-nao-na-colombia/
Xadrez Verbal Podcast #66 – Shimon Peres, FARC e veto de Obama ;https://xadrezverbal.com/2016/09/30/xadrez-verbal-podcast-66-shimon-peres-farc-e-veto-de-obama/
Xadrez Verbal Podcast #65 – 71ª Assembleia Geral da ONU e Assad ;https://xadrezverbal.com/2016/09/23/xadrez-verbal-podcast-65-71a-assembleia-geral-da-onu-e-assad/
Xadrez Verbal Podcast #64 – Paralimpíadas, Paz na Síria e MERCOSUL ;https://xadrezverbal.com/2016/09/16/xadrez-verbal-podcast-64-paralimpiadas-paz-na-siria-e-mercosul/
Xadrez Verbal Podcast #63 – Vivian Almeida, G-20 e Paralimpíada ;https://xadrezverbal.com/2016/09/09/xadrez-verbal-podcast-63-vivian-almeida-g-20-e-paralimpiada/
Xadrez Verbal Podcast #62 – Brasil, Trump no México e América Latina ;https://xadrezverbal.com/2016/09/02/xadrez-verbal-podcast-62-brasil-trump-no-mexico-e-america-latina/
Xadrez Verbal Podcast #61 – Burquíni, Olimpíada, Colômbia e FARC ;https://xadrezverbal.com/2016/08/26/xadrez-verbal-podcast-61-burquini-olimpiada-colombia-e-farc/
Xadrez Verbal Podcast #60 – MERCOSUL, Olimpíada e Iêmen ;https://xadrezverbal.com/2016/08/19/xadrez-verbal-podcast-60-mercosul-olimpiada-e-iemen/
Xadrez Verbal Podcast #59 – Ucrânia, Olimpíada, Putin e Turquia ;https://xadrezverbal.com/2016/08/12/xadrez-verbal-podcast-59-ucrania-olimpiada-putin-e-turquia/
Xadrez Verbal Podcast #58 – Olimpíada, Nicarágua, Lula e Moro ;https://xadrezverbal.com/2016/08/05/xadrez-verbal-podcast-58-olimpiada-nicaragua-lula-e-moro/
Xadrez Verbal Podcast #57 – Terrorismo, Hillary Clinton e Turquia  ;https://xadrezverbal.com/2016/07/29/xadrez-verbal-podcast-57-terrorismo-hillary-clinton-e-turquia/
Xadrez Verbal Podcast #56 – Golpe na Turquia, Trump e Alemanha ;https://xadrezverbal.com/2016/07/22/xadrez-verbal-podcast-56-golpe-na-turquia-trump-e-alemanha/
Xadrez Verbal Podcast #55 – Terrorismo em Nice, Argentina e Theresa May ;https://xadrezverbal.com/2016/07/15/xadrez-verbal-podcast-55-terrorismo-em-nice-argentina-e-theresa-may/
Xadrez Verbal Podcast #54 – Relatório Chilcot, Medina e América Latina ;https://xadrezverbal.com/2016/07/08/xadrez-verbal-podcast-54-relatorio-chilcot-medina-e-america-latina/
Xadrez Verbal Podcast #53 – Atentado em Istambul, Brexit e MERCOSUL ;https://xadrezverbal.com/2016/07/01/xadrez-verbal-podcast-53-atentado-em-istambul-brexit-e-mercosul/
Xadrez Verbal Podcast #52 – Brexit, Colômbia e Venezuela ;https://xadrezverbal.com/2016/06/24/xadrez-verbal-podcast-52-brexit-colombia-e-venezuela/
Xadrez Verbal Podcast #51 – PPK eleito, Venezuela e Itamaraty ;https://xadrezverbal.com/2016/06/17/xadrez-verbal-podcast-51-ppk-eleito-venezuela-e-itamaraty/
Xadrez Verbal Podcast #50 – Política em Israel e Genocídio armênio ;https://xadrezverbal.com/2016/06/04/xadrez-verbal-podcast-50-politica-em-israel-e-genocidio-armenio/
Xadrez Verbal Podcast #49 – Maduro “ditadorzinho” e Serra chanceler ;https://xadrezverbal.com/2016/05/20/xadrez-verbal-podcast-49-maduro-ditadorzinho-e-serra-chanceler/
Xadrez Verbal Podcast #48 – Serra chanceler, aniversário, Israel e EUA ;https://xadrezverbal.com/2016/05/13/xadrez-verbal-podcast-48-serra-chanceler-aniversario-israel-e-eua/
Xadrez Verbal Podcast #47 – Matias Spektor, Donald Trump e Turquia ;https://xadrezverbal.com/2016/05/06/xadrez-verbal-podcast-47-matias-spektor-donad-trump-e-turquia/
Xadrez Verbal Podcast #46 – Ana Luisa Demoraes, Brasil e Oriente Médio ;https://xadrezverbal.com/2016/04/29/xadrez-verbal-podcast-46-ana-luisa-demoraes-brasil-e-oriente-medio/
Xadrez Verbal Podcast #45 – Alexander Stahlhoefer, impeachment e Equador ;https://xadrezverbal.com/2016/04/20/xadrez-verbal-podcast-45-alexander-stahlhoefer-impeachment-e-equador/
Xadrez Verbal Podcast #44 – Eleições no Peru, Panama Papers e refugiados ;https://xadrezverbal.com/2016/04/15/xadrez-verbal-podcast-44-eleicoes-no-peru-panama-papers-e-refugiados/
Xadrez Verbal Podcast #43 – Daniel Sousa, Panama Papers e Cáucaso ;https://xadrezverbal.com/2016/04/08/xadrez-verbal-podcast-43-daniel-sousa-panama-papers-e-caucaso/
Xadrez Verbal Podcast #42 – Tanguy Baghdadi, Palmira e América Latina ;https://xadrezverbal.com/2016/04/01/xadrez-verbal-podcast-42-tanguy-baghdadi-palmira-e-america-latina/
Xadrez Verbal Podcast #41 – Ariel Palacios, Brasil e atentados na Bélgica ;https://xadrezverbal.com/2016/03/25/xadrez-verbal-podcast-41-ariel-palacios-brasil-e-atentados-na-belgica/
Xadrez Verbal Podcast #40 – Felipe Altschuller, Alemanha e Síria ;https://xadrezverbal.com/2016/03/18/xadrez-verbal-podcast-40-felipe-altschuller-alemanha-e-siria/
Xadrez Verbal Podcast #39 – Regina Madalozzo, mísseis e Turquia ;https://xadrezverbal.com/2016/03/11/xadrez-verbal-podcast-39-regina-madalozzo-misseis-e-turquia/
Xadrez Verbal Podcast #38 – Alexandre Vidal Porto, eleições nos EUA e Irã ;https://xadrezverbal.com/2016/03/04/xadrez-verbal-podcast-38-alexandre-vidal-porto-eleicoes-nos-eua-e-ira/
Xadrez Verbal Podcast #37 – Referendo na Bolívia, Corte dos EUA e Síria ;https://xadrezverbal.com/2016/02/26/xadrez-verbal-podcast-37-referendo-na-bolivia-corte-dos-eua-e-siria/
Recados especiais, Menino Neymar e Peões do podcast do apagão ;https://xadrezverbal.com/2016/02/22/recados-especiais-menino-neymar-e-peoes-do-podcast-do-apagao/
Xadrez Verbal Podcast #36 – Paz na Síria, Brasil e Coreias ;https://xadrezverbal.com/2016/02/12/xadrez-verbal-podcast-36-paz-na-siria-brasil-e-coreias/
Xadrez Verbal Podcast #35 – Boko Haram, Haiti e Síria ;https://xadrezverbal.com/2016/02/05/xadrez-verbal-podcast-35-boko-haram-haiti-e-siria/
Xadrez Verbal Podcast #34 – Refugiados, Irã e Economia em 2016 ;https://xadrezverbal.com/2016/01/29/xadrez-verbal-podcast-34-refugiados-ira-e-economia-em-2016/
Xadrez Verbal Podcast #33 – Guga Chacra, Irã e Macri e as Malvinas ;https://xadrezverbal.com/2016/01/22/xadrez-verbal-podcast-33-guga-chacra-ira-e-macri-e-as-malvinas/
Xadrez Verbal Podcast #32 – Refugiados na Alemanha e despedida do Obama ;https://xadrezverbal.com/2016/01/15/xadrez-verbal-podcast-32-refugiados-na-alemanha-e-despedida-do-obama/
Xadrez Verbal Podcast #31 – Início de 2016, Coreia e Oriente Médio ;https://xadrezverbal.com/2016/01/08/xadrez-verbal-podcast-31-inicio-de-2016-coreia-e-oriente-medio/
Xadrez Verbal Podcast #30 – Acordo de Paris e Arábia Saudita ;https://xadrezverbal.com/2015/12/18/xadrez-verbal-podcast-30-acordo-de-paris-e-arabia-saudita/
Xadrez Verbal Podcast #29 – Eleições na Venezuela e Oriente Médio ;https://xadrezverbal.com/2015/12/11/xadrez-verbal-podcast-29-eleicoes-na-venezuela-e-oriente-medio/
Xadrez Verbal Podcast #322 – América Latina, Europa e Oriente Médio ;https://xadrezverbal.com/2023/01/28/xadrez-verbal-podcast-322-america-latina-europa-e-oriente-medio/
Xadrez Verbal Podcast #223 – África, Europa e crise em Idlib ;https://xadrezverbal.com/2020/02/21/xadrez-verbal-podcast-223-africa-europa-e-crise-em-idlib/
Xadrez Verbal Podcast #28 – Brasil e Argentina, Erdogan e Rosa Parks ;https://xadrezverbal.com/2015/12/04/xadrez-verbal-podcast-28-brasil-e-argentina-erdogan-e-rosa-parks/
Xadrez Verbal Podcast #27 – Macri, COP21 e avião russo na Turquia ;https://xadrezverbal.com/2015/11/27/xadrez-verbal-podcast-27-macri-cop21-e-aviao-russo-na-turquia/
Xadrez Verbal Podcast #26 – Atentados em Paris e o Estado Islâmico ;https://xadrezverbal.com/2015/11/18/xadrez-verbal-podcast-26-atentados-em-paris-e-o-estado-islamico/
Xadrez Verbal Podcast #25 – Catalunha e Reino Unido, ASPA, Turquia e G-20 ;https://xadrezverbal.com/2015/11/13/xadrez-verbal-podcast-25-catalunha-e-reino-unido-aspa-turquia-e-g-20/
Xadrez Verbal Podcast #24 – Avião russo no Sinai, Síria e Pacífico ;https://xadrezverbal.com/2015/11/06/xadrez-verbal-podcast-24-aviao-russo-no-sinai-siria-e-pacifico/
Xadrez Verbal Podcast #23 – Argentina, China e o príncipe japonês ;https://xadrezverbal.com/2015/10/30/xadrez-verbal-podcast-23-argentina-china-e-o-principe-japones/
Xadrez Verbal Podcast #22 – Brasil e sua defesa, Canadá e Netanyahu ;https://xadrezverbal.com/2015/10/23/xadrez-verbal-podcast-22-brasil-e-sua-defesa-canada-e-netanyahu/
Xadrez Verbal Podcast #21 – Atentados na Turquia, Afeganistão e Ucrânia ;https://xadrezverbal.com/2015/10/16/xadrez-verbal-podcast-21-atentados-na-turquia-afeganistao-e-ucrania/
Xadrez Verbal Podcast #20 – Síria, conflito religioso, Brasil e Bolívia ;https://xadrezverbal.com/2015/10/09/xadrez-verbal-podcast-20-siria-conflito-religioso-brasil-e-bolivia/
Xadrez Verbal Podcast #19 – Assembleia Geral e 70 anos da ONU ;https://xadrezverbal.com/2015/10/02/xadrez-verbal-podcast-19-assembleia-geral-e-70-anos-da-onu/
Xadrez Verbal Podcast #18 – Papa, Colômbia, refugiados e Forints ;https://xadrezverbal.com/2015/09/25/xadrez-verbal-podcast-18-papa-colombia-refugiados-e-florints/
Xadrez Verbal Podcast #17 – Relógio do Ahmed, Japão e Jerusalém ;https://xadrezverbal.com/2015/09/18/xadrez-verbal-podcast-17-relogio-do-ahmed-japao-e-jerusalem/
Xadrez Verbal Podcast #16 – Reino Unido, ONU, Síria e Rússia ;https://xadrezverbal.com/2015/09/11/xadrez-verbal-podcast-16-reino-unido-onu-siria-e-russia/
Xadrez Verbal Podcast #15 – Colômbia-Venezuela, China e Guatemala ;https://xadrezverbal.com/2015/09/04/xadrez-verbal-podcast-15-colombia-venezuela-china-e-guatemala/
Xadrez Verbal Podcast #14 – Definição de refugiado, Líbano e Japão ;https://xadrezverbal.com/2015/08/28/xadrez-verbal-podcast-14-definicao-de-refugiado-libano-e-japao/
Xadrez Verbal Podcast #13 – Renúncia grega, Dilma e Merkel e imigração ;https://xadrezverbal.com/2015/08/21/xadrez-verbal-podcast-13-renuncia-grega-dilma-e-merkel-e-imigracao/
Xadrez Verbal Podcast #12 – Arqueologia, diplomatas, Turquia e curdos ;https://xadrezverbal.com/2015/08/14/xadrez-verbal-podcast-12-arqueologia-diplomatas-turquia-e-curdos/
Xadrez Verbal Podcast #11 – Eleições na Venezuela, ONU e Egito ;https://xadrezverbal.com/2015/08/07/xadrez-verbal-podcast-11-eleicoes-na-venezuela-onu-e-egito/
Música e o Xadrez Verbal – Respondendo perguntas ;https://xadrezverbal.com/2015/08/06/musica-e-o-xadrez-verbal-respondendo-perguntas/
Xadrez Verbal Podcast #10 – Leão Cecil, Israel, África e curdos ;https://xadrezverbal.com/2015/07/31/xadrez-verbal-podcast-10-leao-cecil-israel-africa-e-curdos/
Xadrez Verbal Podcast #9 – África, Cuba, EUA e Euro ;https://xadrezverbal.com/2015/07/24/xadrez-verbal-podcast-9-africa-cuba-eua-e-euro/
Xadrez Verbal Podcast #8 – Irã nuclear, BRICS e Grécia ;https://xadrezverbal.com/2015/07/17/xadrez-verbal-podcast-8-ira-nuclear-brics-e-grecia/
Xadrez Verbal Podcast #7 – Grécia, LGBT e Moçambique ;https://xadrezverbal.com/2015/07/03/xadrez-verbal-podcast-7-grecia-lgbt-e-mocambique/
Xadrez Verbal Podcast #6 – Dilma, terrorismo e intolerância ;https://xadrezverbal.com/2015/06/26/xadrez-verbal-podcast-6-dilma-terrorismo-e-intolerancia/
Xadrez Verbal Podcast #5 – Jerusalém, Armênia e G7 ;https://xadrezverbal.com/2015/06/12/xadrez-verbal-podcast-5-jerusalem-armenia-e-g7/
Xadrez Verbal Podcast #4 – A semana na política internacional ;https://xadrezverbal.com/2015/05/29/xadrez-verbal-podcast-4-a-semana-na-politica-internacional/
Xadrez Verbal Podcast #3 – A semana na política internacional ;https://xadrezverbal.com/2015/05/22/xadrez-verbal-podcast-3-a-semana-na-politica-internacional/
Xadrez Verbal Podcast #2 – A semana na política internacional ;https://xadrezverbal.com/2015/05/15/xadrez-verbal-podcast-2-a-semana-na-politica-internacional/
Xadrez Verbal Podcast #1 – A semana na política internacional ;https://xadrezverbal.com/2015/05/08/xadrez-verbal-podcast-1-a-semana-na-politica-internacional/
